Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T74290.592,Verified Complete (w/Photo),Historical Level 3 AE103>330B - NE Stairs,Complete the plaster from moving the light,2022-11-07,2023-01-03,Quality Control,R. Phillips Plastering LLC,Plaster,2023-01-10,,False,True,False,False
T74290.591,Verified Complete (w/Photo),Historical Level 0.5 AE100B>073 - Showers,"Complete countertop ",2022-11-07,2022-11-14,Quality Control,"Global Stone and Tile, LLC",Tile,2022-11-07,,False,True,False,False
T74290.590,Verified Complete (w/Photo),Historical Level 0.5 AE100B>075 - Showers - Boys,Complete countertop,2022-11-07,2022-11-14,Quality Control,"Global Stone and Tile, LLC",Tile,2022-11-07,,False,True,False,False
T74290.589,Opened,Annex Level 1 AE101>136 - Instruction - Brother,Touch up around sink and paint access panel below,2022-11-04,2022-11-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-04,,True,True,False,False
T74290.588,Opened,Historical Level 0.5 AE100B,Paint both area wells,2022-11-03,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-03,,True,True,False,False
T74290.587,Opened,Site Main>Site Area G,Paint walls on area wells,2022-11-03,2022-11-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-03,,True,True,False,False
T74290.586,Verified Complete (w/Photo),Annex Level 1 AE101>148A - Closet,"Install sprinkler head escutcheon ",2022-11-03,2022-11-10,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-11-25,,False,True,False,False
T74290.585,Verified Complete (w/Photo),Annex Level 0AE100>040 - Elec.,"Move sprinkler head. ",2022-11-03,2022-11-10,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-11-18,,False,True,False,False
T74290.584,Opened,Historical Level 4 AE104>414 - NE Stair Tower,Finish wall above arch,2022-11-03,2022-11-10,Quality Control,R. Phillips Plastering LLC,Plaster,2022-11-03,,True,True,False,False
T74290.583,Opened,Historical Level 4 AE104>414 - NE Stair Tower,Finish top of arch,2022-11-03,2022-11-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-03,,True,True,False,False
T74290.582,Opened,Annex Level 1 AE101>157 - Elec.,Prime and paint walls,2022-11-02,2022-11-09,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,True,True,False,False
T74290.581,Verified Complete (w/Photo),Historical Level 4 AE104>409 - Vestibule,Finish trim between window and sill,2022-11-02,2022-11-09,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-11-03,,False,True,False,False
T74290.580,Opened,Annex Roof AE107>Roof East,Pressure wash roof,2022-11-02,2022-11-09,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-11-02,,True,True,False,False
T74290.579,Opened,Annex Roof AE107>Roof Center,Paint ladders,2022-11-02,2022-11-09,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,True,True,False,False
T74290.578,Opened,Annex Roof AE107>Roof Center,Paint columns,2022-11-02,2022-11-09,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,True,True,False,False
T74290.577,Opened,Historical Roof AE106>Spire Roof Area,Repair downspout,2022-11-02,2022-11-09,Quality Control,"Westland Construction, Inc.",Westland -- Historic,2022-11-02,,True,True,False,False
T74290.576,Opened,Historical Roof AE106>Spire Roof Area,Paint columns  from epoxy on level 7,2022-11-02,2022-11-09,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,True,True,False,False
T74290.575,Verified Complete (w/Photo),Historical Roof AE106>Spire Roof Area,Reinstall lightning cables on level 6 and 7,2022-11-02,2022-11-09,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-23,,False,True,False,False
T74290.574,Opened,Historical Level 5 AE105>513 - Instruction 9,"Remove glue off threshold ",2022-11-02,2022-11-09,Quality Control,"Westland Construction, Inc.",Westland -- Historic,2022-11-02,,True,True,False,False
T74290.573,Verified Complete (w/Photo),Historical Level 2 AE102>221 - Vest,Install threshold,2022-11-02,2022-11-09,Quality Control,"Global Stone and Tile, LLC",Tile,2022-11-15,,False,True,False,False
T74290.572,Verified Complete (w/Photo),Historical Level 2 AE102>218 - Lobby,"Install fire sprinkler escutcheon ",2022-11-02,2022-11-09,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-11-07,,False,True,False,False
T74290.571,Opened,Annex Level 1 AE101>Stair 1,Wood floor in the annex has been stained. Stain has been pushed to the baseboards and has created dark spots along the perimeter of the hallways etc. This needs to be blended better. There are also areas around the door opening millwork at inside corners that did not receive enough stain which needs to be touched up.,2022-11-02,2022-11-08,Field Report Task,"Westland Construction, Inc.",Westland -- Annex,2022-11-02,,True,True,False,False
T74290.570,Verified Complete (w/Photo),Historical Level 1 AE101A>190 - Elevator Lobby,Install chandeliers,2022-11-01,2022-11-08,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-07,,False,True,False,False
T74290.569,Verified Complete (w/Photo),Annex Level 1 AE101>148 - Instruction 2,Complete drywall around all sconces that were moved,2022-11-01,2022-11-08,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-10,,False,True,False,False
T74290.568,Opened,Historical Level 4 AE104>408 - Assembly Room,DEA field report #35 Lighting in the Assembly Room at the entablature has been installed. The lighting seems to put out a pinkish hue on the walls and ceiling. Please coordinate with the electrical engineer and electrical contractor on how to fix this,2022-11-01,2022-11-08,Field Report Task,Wilkinson Electric Inc,Electrical,2022-11-01,,True,True,False,False
T74290.567,Opened,Historical Level 5 AE105>501 - Stair Lobby,DEA field report #35 GFRG at the 5th floor historic interior window has been framed and installed and needs to have the arches adjusted to follow the arches of the windows. The design intent is to have it match the tri-arched window at the 5th floor west stair landing,2022-11-01,2022-11-08,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-01,,True,True,False,False
T74290.566,Complete,Site Main>Site Area I,DEA field report #35 Concrete stairs at the baptistery entry plaza have been poured and bottom step radius is not smooth and varies in width around the curve it will need to be addressed since this is the exposed finished for these steps￼,2022-11-01,2022-11-08,Quality Control,"Innovative Concrete, LLC",Concrete,2022-12-09,,True,True,False,False
T74290.565,Verified Complete (w/Photo),Historical Level 3 AE103>317 - Study,Complete top of arched casing,2022-11-01,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-10,,False,True,False,False
T74290.564,Opened,Historical Level 4 AE104>414 - NE Stair Tower,Install electrical outlet,2022-11-01,2022-11-08,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-01,,True,True,False,False
T74290.563,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,DEA field report #35 The lectern in chapel 110 needs to have power connections through the floor this will need to be coordinated with the design team and electrical engineer for placement￼,2022-11-01,2022-11-08,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-18,,False,True,False,False
T74290.562,Opened,Annex Level 1 AE101>110 - Chapel,DEA field report #35 repair stone bases for pews. Need to have the mitered corners touched up and joints at the top caulked,2022-11-01,2022-11-08,Quality Control,"Global Stone and Tile, LLC",Tile,2022-11-01,,True,True,False,False
T74290.561,Opened,Site Main>Site Area H,Level scupper box,2022-11-01,2022-11-08,Quality Control,"IMS Masonry, Inc.",Exterior Stone,2022-11-01,,True,True,False,False
T74290.560,Opened,Site Main>Site Area M,"DEA field report #35 straighten light post ",2022-11-01,2022-11-08,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-01,,True,True,False,False
T74290.559,Opened,Annex Level 0AE100>028 - Laundry,Outlet centered,2022-10-31,2023-01-03,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-31,,True,True,False,False
T74290.558,Verified Complete (w/Photo),Annex Level 0AE100>008 - Office,Install sign,2022-10-31,2022-11-07,Final Punch List,"Westland Construction, Inc.",Westland -- Annex,2022-11-04,,False,True,True,False
T74290.557,Opened,Annex Level 1 AE101>108B - Storage,Touch up paint around fire sprinkler head,2022-10-31,2022-11-07,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,True,True,False,False
T74290.556,Verified Complete (w/Photo),Historical Level 0.5 AE100B>054 - STORAGE,Install access panel and drywall around frame,2022-10-31,2022-11-07,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-17,,False,True,False,False
T74290.555,Verified Complete (w/Photo),Historical Level 0.5 AE100B>051 - HALLWAY,Install access panel and drywall edges,2022-10-31,2022-11-07,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-17,,False,True,False,False
T74290.554,Verified Complete (w/Photo),Historical Level 0.5 AE100B>051 - HALLWAY,Complete drywall repair from install of sprinkler head,2022-10-31,2022-11-07,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-17,,False,True,False,False
T74290.553,Opened,Annex Level 0AE100>005 - VESTIBULE,Complete ceiling grid and tile,2022-10-31,2023-01-03,Quality Control,Design West Acoustics,Acoustical Ceilings,2022-10-31,,True,True,False,False
T74290.552,Opened,Annex Level 0AE100>005 - VESTIBULE,Touch up chair rail around switch cover and elevator cover,2022-10-31,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,True,True,False,False
T74290.551,Opened,Annex Level 0AE100>005 - VESTIBULE,Paint plinth blocks,2022-10-31,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,True,True,False,False
T74290.550,Opened,Annex Level 0AE100>005 - VESTIBULE,Touch up chair rail around switch cover,2022-10-31,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,True,True,False,False
T74290.549,Verified Complete (w/Photo),Annex Level 1 AE101>103 - Foyer,Drywall and finish around sconce boxes the were moved,2022-10-31,2022-11-07,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-17,,False,True,False,False
T74290.548,Verified Complete (w/Photo),Historical Level 0.5 AE100B>64B - STAIR 7,"Install sprinkler escutcheon ",2022-10-31,2022-11-07,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-11-07,,False,True,False,False
T74290.547,Opened,Historical Level 0.5 AE100B>064 - Confirmation,Ceiling touch up around all 3 can lights,2022-10-31,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,True,True,False,False
T74290.546,Verified Complete (w/Photo),Historical Level 0.5 AE100B>063 - Confirmation,Touch up ceiling around can light,2022-10-31,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-10,,False,True,False,False
T74290.545,Verified Complete (w/Photo),Historical Level 0.5 AE100B>061 - Anteroom,Ceiling touch up,2022-10-31,2022-11-07,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-17,,False,True,False,False
T74290.544,Verified Complete (w/Photo),Historical Level 3 AE103>316 - Hallway,Repaint wall around fire extinguisher box,2022-10-21,2022-10-28,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,False,False,False
T74290.543,Verified Complete (w/Photo),Historical Level 3 AE103>316 - Hallway,"Touch up around fire sprinkler escutcheon ",2022-10-21,2022-10-28,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,False,False,False
T74290.542,Verified Complete (w/Photo),Historical Level 3 AE103>316 - Hallway,Touch up around can light,2022-10-21,2022-10-28,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,False,False,False
T74290.541,Verified Complete (w/Photo),Historical Level 3 AE103>316 - Hallway,Paint wall around fire extinguisher box,2022-10-21,2022-10-28,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,False,False,False
T74290.540,Verified Complete (w/Photo),Historical Level 3 AE103>320 - Hallway,Repair plastered wall,2022-10-21,2022-10-28,Quality Control,R. Phillips Plastering LLC,Plaster,2022-11-16,,False,True,False,False
T74290.539,Verified Complete (w/Photo),Historical Level 3 AE103>312 - Instruction Womens,Repair crack in GFRG,2022-10-21,2023-01-03,Quality Control,Pete King Construction,Metal Stud / Drywall,2023-01-10,,False,True,False,False
T74290.538,Verified Complete (w/Photo),Historical Level 3 AE103>310 - Instruction Womens,Repair crack in wall,2022-10-21,2023-01-03,Quality Control,Pete King Construction,Metal Stud / Drywall,2023-01-10,,False,True,False,False
T74290.537,Opened,Annex Level 0AE100>028 - Laundry,Clean paint off top of washing machine,2022-10-20,2022-10-27,Quality Control,"Westland Construction, Inc.",,2023-01-05,,True,True,True,False
T74290.536,Opened,Annex Level 0AE100>009 - WORKER LOUNGE,Tuck carpet on all edges￼,2022-10-20,2023-01-03,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-20,,True,True,False,False
T74290.535,Opened,Annex Level 0AE100>010 - BREAK ROOM,Straighten outlets,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.534,Opened,Annex Level 0AE100>015 - WORKER TRAINING,Damaged glass,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.533,Opened,Annex Level 0AE100>015 - WORKER TRAINING,Add cover for access panel￼,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.532,Verified Complete (w/Photo),Annex Level 0AE100>015 - WORKER TRAINING,Add cover for access panel￼,2022-10-20,2022-10-27,Field Report Task,Wilkinson Electric Inc,Electrical,2022-11-18,,False,True,False,False
T74290.531,Verified Complete (w/Photo),Historical Level 3 AE103>320 - Hallway,Repair crack,2022-10-20,2022-10-27,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-10-31,,False,True,False,False
T74290.530,Verified Complete (w/Photo),Historical Level 3 AE103>320 - Hallway,Repair crack,2022-10-20,2022-10-27,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-10-31,,False,True,False,False
T74290.529,Opened,Annex Level 0AE100>001 - North Mechanical,Complete fire proofing around penetrations in ceilings,2022-10-20,2023-01-03,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-20,,True,True,False,False
T74290.528,Opened,Annex Level 0AE100>001 - North Mechanical,Cap pipe in floor,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.527,Verified Complete (w/Photo),Annex Level 0AE100>002 - Electrical,Complete floor outlet?,2022-10-20,2022-10-27,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-21,,False,True,True,False
T74290.526,Opened,Annex Level 0AE100>002 - Electrical,Install cover plates,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,True,False
T74290.525,Opened,Annex Level 0AE100>003 - STORAGE,Mud holes and penetrations,2022-10-20,2023-01-03,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-20,,True,True,False,False
T74290.524,Opened,Annex Level 0AE100>003 - STORAGE,Cover plate for junction box,2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.523,Verified Complete (w/Photo),Annex Level 0AE100>003 - STORAGE,Seal around pipes,2022-10-20,2022-10-27,Quality Control,US Mechanical,Plumbing,2022-11-21,,False,True,True,False
T74290.522,Opened,Annex Level 0AE100>003 - STORAGE,"Install plate covers for junction boxes ",2022-10-20,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-20,,True,True,False,False
T74290.521,Verified Complete (w/Photo),Annex Level 0AE100>003 - STORAGE,Does this duct work require a cover or a filter?,2022-10-20,2022-10-27,Quality Control,US Mechanical,HVAC,2022-11-21,,False,True,True,False
T74290.520,Verified Complete (w/Photo),Annex Level 0AE100>003 - STORAGE,Install or remove straps for duct work,2022-10-20,2022-10-27,Quality Control,US Mechanical,Plumbing,2022-11-29,,False,True,True,False
